,n,t,r,sigma,r_fit,rep,const,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
5420,160,3,3,0.1,32,3,10,0.0693332136530136,47.12811165968233,0.04274233198854976,41.33352679474935,0.06988005146262587
5421,160,3,3,0.1,32,3,20,0.37735697205513374,50.80499748601913,0.27478472299835804,62.73325983627257,0.19924586916738374
5422,160,3,3,0.1,32,3,40,0.019373728059859097,41.51618970128069,0.01827708417677521,41.8606626848771,0.0074144964057375785
5423,160,3,3,0.1,32,3,80,0.016307139281966497,51.85528653422739,0.015994943199921126,54.15636944752121,0.0034226323005257567
5424,160,3,3,0.1,32,4,1,0.1284143225266853,52.359205255363015,0.005529373729693954,22.350962090803616,1.1114829838135012
5425,160,3,3,0.1,32,4,5,0.08910457601501477,55.31001668979801,0.08438597619428567,153.7661698052831,1.8291481988343712
5426,160,3,3,0.1,32,4,10,0.08261095351766529,42.0263053620055,0.04919621417776745,37.28041535645053,0.11310659498211378
5427,160,3,3,0.1,32,4,20,0.124466518559864,47.40926210220425,0.09261602150572258,43.73662808031346,0.061880856002269134
5428,160,3,3,0.1,32,4,40,0.09047788020258073,58.51856988519822,0.07944778685342303,55.361249152474464,0.029446663610190407
5429,160,3,3,0.1,32,4,80,0.010880387053703191,57.85358899262107,0.010991065018659976,73.6443496438598,0.003145098559147448
5430,160,3,3,0.1,32,5,1,0.12038916657515736,42.805815331294,0.00508229310128785,17.54598257946651,1.1015788863108344
5431,160,3,3,0.1,32,5,5,0.1726597173304945,44.086334617932955,0.07389254768952759,126.38152796945974,1.8527203818044546
5432,160,3,3,0.1,32,5,10,0.18482112018223557,54.41775887209211,0.3935014358929576,942.5954148422026,2.679712668274614
5433,160,3,3,0.1,32,5,20,0.1093408178051477,42.99884215229074,0.08155487887059994,42.98378467204455,0.06170721633580059
5434,160,3,3,0.1,32,5,40,0.1905973760979895,43.3434481236971,0.16462963904484954,59.450081943591734,0.06969979946510615
5435,160,3,3,0.1,32,5,80,0.14427683777765554,46.50777981313345,0.13553441945428982,62.42310998790309,0.02813218364161835
5436,160,3,3,0.1,32,6,1,0.2642087971214638,52.19342467018013,0.012480489259108392,25.22986234781685,1.0957715070268925
5437,160,3,3,0.1,32,6,5,0.02548248972284026,53.55724545141185,0.07140800461139873,373.8987263466148,2.183989049729115
5438,160,3,3,0.1,32,6,10,0.3802691490399331,39.20597277205348,0.19058512136564293,52.982310607953465,0.34922390355380745
5439,160,3,3,0.1,32,6,20,0.026016199384424284,45.85202444488769,0.022294859318510763,42.61240372376761,0.02120566566551262
5440,160,3,3,0.1,32,6,40,0.030067207728673304,40.93200590810845,0.02762029745762385,38.36784454373731,0.010628048031132457
5441,160,3,3,0.1,32,6,80,0.2175990778636355,54.067234953319804,0.20376460696468907,80.6590840399157,0.04693621983072318
5442,160,3,3,0.1,32,7,1,0.14762794458125986,66.25131747073499,0.0061780672222846505,25.56618814479115,1.1175667261425326
5443,160,3,3,0.1,32,7,5,0.1585443110047712,74.89675835848092,0.07872275734806733,137.74222629571943,1.8348562996488629
5444,160,3,3,0.1,32,7,10,0.13614411832409126,54.02032298960251,0.08566297705217354,53.03690031048452,0.16304035218471535
5445,160,3,3,0.1,32,7,20,0.03795733902294271,44.99521965266998,0.03120077682518817,46.366504972331114,0.023384373013106287
5446,160,3,3,0.1,32,7,40,0.07384500709460433,54.66107264710664,0.06541733733004562,56.451256023199015,0.022874386265339032
5447,160,3,3,0.1,32,7,80,0.33473691357548385,50.18039446733806,0.31204733156919967,62.48211687343691,0.07331647211234668
5448,160,3,3,0.1,32,8,1,0.17254228666921628,57.39046067977412,0.005593527890212218,24.63243385493594,1.0966337215030961
5449,160,3,3,0.1,32,8,5,0.17992613082254255,40.72003414586515,0.07746288889439673,135.5371796727077,1.861848895781474
5450,160,3,3,0.1,32,8,10,0.2565208279066183,70.3767152424034,0.13049460660771228,54.62084348463644,0.2507602288824321
5451,160,3,3,0.1,32,8,20,0.043097443034278086,54.12592010445691,0.03552328305871132,44.272965132560486,0.02848525432108693
5452,160,3,3,0.1,32,8,40,0.0030193340625372846,57.53156844945111,0.004270626995735533,53.09266182613027,0.005670299779476694
5453,160,3,3,0.1,32,8,80,0.11783302476126786,47.23499266344094,0.11099601909369063,72.97800627046291,0.02430381074492495
5454,160,3,3,0.1,32,9,1,0.1001150100116031,63.0762998878466,0.005457298679564284,20.732771530624706,1.0947757209723206
5455,160,3,3,0.1,32,9,5,0.04221398131761076,65.88003041936453,0.08569354276614281,233.56368509919403,1.9635739483911272
5456,160,3,3,0.1,32,9,10,0.13171052965339877,54.91953751072552,0.13020598854714877,152.96125835743678,0.967396637531681
5457,160,3,3,0.1,32,9,20,0.2585510708434743,46.81226293140196,0.18818265340181034,49.880064236536384,0.13550742791954412
5458,160,3,3,0.1,32,9,40,0.16307238542822275,56.22306032310768,0.14130384904454693,58.31134050753902,0.052736123604198555
5459,160,3,3,0.1,32,9,80,0.226210914380628,39.00633634518314,0.2113549476213548,53.563921874489985,0.05089612888403384
5460,160,4,3,0.1,1,0,1,0.2167420730298532,184.92243418634027,1.1209963368246114,1397.234735201932,5.975866526165923
5461,160,4,3,0.1,1,0,5,0.0037037889109924928,181.7760761091598,1.3711461197217152,5105.225604462665,3.8244721314200243
5462,160,4,3,0.1,1,0,10,0.16503800461651733,198.63177895942465,1.521397676103022,5275.938194272064,3.300709150591
5463,160,4,3,0.1,1,0,20,0.07107804571994496,242.68537013812352,1.613504913413338,10102.48725559939,3.011907838151349
5464,160,4,3,0.1,1,0,40,0.21421698372468534,178.10157477443482,1.6682609284088996,5184.621947420692,2.051188937867354
5465,160,4,3,0.1,1,0,80,0.07760731532146262,139.25240149892704,1.6385439266861739,7868.434567452349,1.5426200982823617
5466,160,4,3,0.1,1,1,1,0.05600539342371234,146.29016134356155,1.0454060681836517,1160.3154792971213,5.383983003223933
5467,160,4,3,0.1,1,1,5,0.23022369746754814,234.61552550040994,1.4518077428854488,4814.673345420075,4.566138775861107
5468,160,4,3,0.1,1,1,10,0.012487608769833097,208.81071678127694,1.5974160424859167,6078.052871347373,3.4802019228444374
5469,160,4,3,0.1,1,1,20,0.08231024338665956,284.7608834407011,1.708445500882891,9921.512428021566,3.4107669315536175
5470,160,4,3,0.1,1,1,40,0.11947335215463,223.78625424291698,1.6604061257758833,5716.6578408295,1.7944019837171377
5471,160,4,3,0.1,1,1,80,0.23558797743536514,169.98784997756616,1.5620551337235877,11690.396791110717,1.7265579869275745
5472,160,4,3,0.1,1,2,1,0.08571052272459016,125.74813311524561,1.0098283960069196,1387.9258470585237,6.587137523644968
5473,160,4,3,0.1,1,2,5,0.010251423225422685,219.19402168101547,1.3282377875194746,4424.417476141543,5.163143249290093
5474,160,4,3,0.1,1,2,10,0.23293458540185413,157.66082496567688,1.5578307499758564,4548.841822133819,3.6538364182299534
5475,160,4,3,0.1,1,2,20,0.11707082665253178,160.38570074768157,1.5801777218339044,8908.277402542048,3.653993691896423
5476,160,4,3,0.1,1,2,40,0.15211108545829624,169.5115876946624,1.6787328744309546,9850.449207522011,2.5626751705603876
5477,160,4,3,0.1,1,2,80,0.027881956112387564,165.3387111617401,1.7460869776433163,9704.59619874861,2.101709011932702
5478,160,4,3,0.1,1,3,1,0.11930329901067449,163.22239285533652,0.919104187440607,957.5005523972247,4.66540500357657
5479,160,4,3,0.1,1,3,5,0.07558905575566423,166.2774856917695,1.3254121237105916,4515.241920287373,4.369936000773168
5480,160,4,3,0.1,1,3,10,0.030018876146163147,150.67099752681625,1.5321886396118023,3388.4323583479973,3.689303237846232
5481,160,4,3,0.1,1,3,20,0.25728842173899846,143.69740084876227,1.7071446148426102,5766.480593592958,2.69862200086416
5482,160,4,3,0.1,1,3,40,0.047565538988440306,172.28862085075693,1.6126720167987514,6251.617612123306,2.1943646463025193
5483,160,4,3,0.1,1,3,80,0.23049128205402886,190.7513497907486,1.860187695867945,11076.57124784444,2.0894655149663532
5484,160,4,3,0.1,1,4,1,0.2942572972443999,148.2320667743234,1.0414705903806767,900.6955867087494,5.942025690220617
5485,160,4,3,0.1,1,4,5,0.015345117128359698,148.28867406582955,1.4365395047769864,3501.7373925364454,5.2225253890822545
5486,160,4,3,0.1,1,4,10,0.33417199392784747,141.70344253617512,1.7174442015034384,4462.0243972486605,3.6016449849160694
5487,160,4,3,0.1,1,4,20,0.14845884323177042,162.58451674302148,1.5485776278382535,4405.489731135462,2.8452297790887253
5488,160,4,3,0.1,1,4,40,0.043364433672937866,193.66526877537288,1.6329865137369222,8284.94367010649,2.255819265156206
5489,160,4,3,0.1,1,4,80,0.5830369884629913,241.69620206409317,1.9883045700118234,8616.629555806905,2.0238204121206613
5490,160,4,3,0.1,1,5,1,0.22813847430046452,158.5846439719431,1.1551045275263678,1408.585205784721,7.76007777765256
5491,160,4,3,0.1,1,5,5,0.1252395840304516,160.0704582832572,1.5842852934972866,4134.93649356757,3.911133803840201
5492,160,4,3,0.1,1,5,10,0.0473519406718904,251.3140739471495,1.626234124745726,10206.92630407966,4.067543769030588
5493,160,4,3,0.1,1,5,20,0.23105075074674236,208.16594421669322,1.914283285383011,6755.980791383497,2.064973363083345
5494,160,4,3,0.1,1,5,40,0.23881337330367794,168.2360348881018,1.498179398718596,6766.471770418061,2.792385615535438
5495,160,4,3,0.1,1,5,80,0.10059088262472335,141.22889431929661,1.5173917323238981,6095.544265372248,2.196512241564409
5496,160,4,3,0.1,1,6,1,0.4807002143081914,158.9100759796227,1.14493246445179,567.4596579111994,4.924858402498832
5497,160,4,3,0.1,1,6,5,0.09125670523044446,164.57351938789213,1.369088610836907,5352.026612840219,3.914868047820901
5498,160,4,3,0.1,1,6,10,0.06980970322788532,153.46797088365435,1.3232588424056138,8408.576042026745,3.9206449820976887
5499,160,4,3,0.1,1,6,20,0.05880730217505402,221.50046996958875,1.5373759441352375,12028.295197055699,2.9895072568205903
5500,160,4,3,0.1,1,6,40,0.0382478773594668,224.39362422556525,1.7292284512334601,11089.708694168705,2.6738924656104697
5501,160,4,3,0.1,1,6,80,0.10080642110938577,204.42914186282857,1.7453188671669781,10882.68641111963,2.494597794977883
5502,160,4,3,0.1,1,7,1,0.23855044441810097,163.8503758000097,1.0131677550974862,865.2942380044534,5.638319507180852
5503,160,4,3,0.1,1,7,5,0.05120630733394551,192.23910301432144,1.2849108561956977,4789.853775849705,5.2107125109087855
5504,160,4,3,0.1,1,7,10,0.06699541396551853,137.44940593012242,1.5017184228728215,5533.194151928576,3.3721040938219224
5505,160,4,3,0.1,1,7,20,0.12419925622898674,160.56513829807795,1.5421574402942804,6923.69046147678,3.245476415259184
5506,160,4,3,0.1,1,7,40,0.28800547803044646,135.42246084209103,1.6685489346455564,5411.231230585311,2.514599968837158
5507,160,4,3,0.1,1,7,80,0.04422360178973945,190.11392345174687,1.5860533667597316,10100.848265368326,1.9813818807273433
5508,160,4,3,0.1,1,8,1,0.4010616462470784,172.4001569430762,1.1752289159405491,971.623612342765,6.037162494888234
5509,160,4,3,0.1,1,8,5,0.2012618417337606,235.96875253257866,1.3384378708377764,4151.428470956627,3.4112811106434764
5510,160,4,3,0.1,1,8,10,0.26424019311469327,196.86814790033122,1.7642334428288307,5804.948956260722,4.158840194495588
5511,160,4,3,0.1,1,8,20,0.06950687352125257,121.29071803477123,1.5576106190255985,10405.391878826691,2.903052536529581
5512,160,4,3,0.1,1,8,40,0.13766419692950793,149.13190724456496,1.511502704563147,5906.872983796045,2.259628015222369
5513,160,4,3,0.1,1,8,80,0.34605861274797106,183.8652671555035,1.898662070404183,9710.17863379027,1.8957670027887246
5514,160,4,3,0.1,1,9,1,0.03169187083306362,164.20483827217393,1.0330265195963606,1290.4724295263059,5.36976080355241
5515,160,4,3,0.1,1,9,5,0.1585323213750693,279.5283029722178,1.488249513444805,3446.213474049997,4.794959333531737
5516,160,4,3,0.1,1,9,10,0.06999394731934823,168.07191241581916,1.523276882853533,5184.238474084061,3.43659537049259
5517,160,4,3,0.1,1,9,20,0.16488151885615096,201.74867179771454,1.7010594196310804,8571.629497285934,2.8798135577039696
5518,160,4,3,0.1,1,9,40,0.015286838659863581,141.7243627199,1.661628090318873,8263.683354684423,2.0486420199232347
5519,160,4,3,0.1,1,9,80,0.0497457903527347,143.50768626411954,1.671162633080891,9469.523935915253,1.5913351173565413
5520,160,4,3,0.1,3,0,1,0.01981708529358583,117.0731009469969,0.4276451679930861,673.6484432361668,4.459284806049156
5521,160,4,3,0.1,3,0,5,0.17919281564583547,154.7336577449001,1.1592201664223865,4324.253259799209,4.342334592028284
5522,160,4,3,0.1,3,0,10,0.18409190336392522,159.22437328076492,1.3566583767011764,9844.46758735738,3.7737393747904706
5523,160,4,3,0.1,3,0,20,0.16920553971824936,302.03228092577297,1.5184152075477981,16211.681794673601,3.375892995249708
5524,160,4,3,0.1,3,0,40,0.1673140092783798,195.76034909405496,1.6764884810697256,16082.216116923733,2.8081468419753097
5525,160,4,3,0.1,3,0,80,0.1451819320962711,166.06335732440107,1.5331636814595082,24307.38885526826,2.7525968565764023
5526,160,4,3,0.1,3,1,1,0.3788072604313549,159.8443477243893,0.4980925603369896,83.28018878571581,2.3658893914924293
5527,160,4,3,0.1,3,1,5,0.1407588129774427,201.21148058927648,1.0262878711217438,4126.038278496536,3.8565408573683335
5528,160,4,3,0.1,3,1,10,0.26385861417631745,263.35200981601946,1.4834356467239318,10631.564138409089,4.307615519323472
5529,160,4,3,0.1,3,1,20,0.20311603716228724,228.9583973942874,1.4290757957174758,11932.027556781371,3.1926137288321748
5530,160,4,3,0.1,3,1,40,0.07279963928046182,178.79810046699177,1.570353559008065,15895.028967875802,2.9939887848709668
5531,160,4,3,0.1,3,1,80,0.20446147103901144,159.78806856825756,1.6438485043382132,15966.962617104778,2.1078738329870244
5532,160,4,3,0.1,3,2,1,0.03086146019038462,277.812876961232,0.43801710868184446,843.3786092631582,4.337507094789149
5533,160,4,3,0.1,3,2,5,0.11318610222180052,142.57182871006765,1.0129220540242911,4431.980446584343,5.414401628866817
5534,160,4,3,0.1,3,2,10,0.5395433306919173,168.90937793016138,1.2626815140448246,2870.8492811462315,3.794536209149153
5535,160,4,3,0.1,3,2,20,0.19589603688140753,204.17722521521094,1.6690208839093816,11431.049444428898,3.5941892444272607
5536,160,4,3,0.1,3,2,40,0.15128943638683592,164.65170533090853,1.43593368137097,17491.4730227381,3.0178202268851617
5537,160,4,3,0.1,3,2,80,0.21060376382682267,155.02010288311058,1.6071212411241882,17857.553146787952,2.3547403731415724
5538,160,4,3,0.1,3,3,1,0.06825642096310741,184.16434469838524,0.39972574136996825,639.6176760081603,3.705805939935064
5539,160,4,3,0.1,3,3,5,0.0030659000871040916,165.16990815069974,1.0424632273230319,5176.862583527715,4.284697336533537
5540,160,4,3,0.1,3,3,10,0.02535716687129819,192.89898125184868,1.2508856191851123,10347.159715022213,4.521098484478712
5541,160,4,3,0.1,3,3,20,0.25065037954356173,213.41671479936508,1.363495533693901,11316.011648744618,2.9952943411002897
5542,160,4,3,0.1,3,3,40,0.03180969688890516,233.17870718955297,1.6244592349749563,23210.21494665389,3.1539592130161425
5543,160,4,3,0.1,3,3,80,0.09231352638544887,138.4284471892474,1.506354050721984,11345.044576229167,2.4538881840207827
5544,160,4,3,0.1,3,4,1,0.018998131762058754,159.30276797044002,0.45592050056075195,862.5872208047266,4.6577406868448525
5545,160,4,3,0.1,3,4,5,0.11899027486696934,139.77596095087918,1.1274717352386174,4994.941643756554,4.741066825621748
5546,160,4,3,0.1,3,4,10,0.014745201550892414,190.33000390610187,1.4305704618334452,9361.157520419638,3.7391178647724232
5547,160,4,3,0.1,3,4,20,0.24691150559154318,167.13767976090648,1.4909865997843494,8329.594292662747,3.361365695595621
5548,160,4,3,0.1,3,4,40,0.08050673914091104,146.40681657211144,1.349865982242027,10208.77294414286,2.8458553158412676
5549,160,4,3,0.1,3,4,80,0.24835861724162525,155.11688176719912,1.5823514839181505,17072.174617389017,2.7649540508460664
5550,160,4,3,0.1,3,5,1,0.279809240990623,164.60962130967084,0.5196130415067732,99.3920249927941,2.34807216307395
5551,160,4,3,0.1,3,5,5,0.004353166742139145,128.90507738319525,1.1004168305609032,5009.795870075328,4.492704531902951
5552,160,4,3,0.1,3,5,10,0.1828924101770916,201.844884006779,1.3056714800330285,8286.917384518516,3.8916221697506255
5553,160,4,3,0.1,3,5,20,0.22214585049735958,173.83781797534297,1.3532234208706089,12214.273035677366,3.5130819466753316
5554,160,4,3,0.1,3,5,40,0.06346342654962422,180.84293766099495,1.5917915819341495,15462.770067918244,3.100743537243947
5555,160,4,3,0.1,3,5,80,0.24396468258618137,197.12129645669359,1.4177280516408794,16188.738737298529,2.8649729746108767
5556,160,4,3,0.1,3,6,1,0.10099493716172185,141.1625853241691,0.47700115214388344,1046.4513944591884,3.8267630150648033
5557,160,4,3,0.1,3,6,5,0.00606575276364462,176.28021764933055,1.063057400570437,4582.584660594055,4.877810836435731
5558,160,4,3,0.1,3,6,10,0.06429019304603892,208.91962934036962,1.3536275996670324,9153.309634517229,3.89406922921081
5559,160,4,3,0.1,3,6,20,0.4327774026154309,143.865726760807,1.424556449783302,7587.557368395649,3.433311785281281
5560,160,4,3,0.1,3,6,40,0.022417160935982523,167.46740866779507,1.5121214092965338,14094.132328308735,2.800642295594042
5561,160,4,3,0.1,3,6,80,0.05324086195178244,174.62276859838593,1.7585950623950102,19970.984024001136,2.657409093033043
5562,160,4,3,0.1,3,7,1,0.06042251874050673,162.16585056111433,0.4050739203450232,712.4990469715455,4.4774805638993564
5563,160,4,3,0.1,3,7,5,0.036346291456719575,129.3455639202399,1.0323806510630744,3750.873531842597,4.101951540834001
5564,160,4,3,0.1,3,7,10,0.0040333403915103275,183.14009764343885,1.2829989356154146,9615.302016007465,3.7403333442331195
5565,160,4,3,0.1,3,7,20,0.008719576006486629,190.16549497531838,1.463406910306878,15286.127243558914,4.308992290475129
5566,160,4,3,0.1,3,7,40,0.17524780037418822,178.4527237596098,1.5741089359110778,22257.104385449322,3.0126082891662707
5567,160,4,3,0.1,3,7,80,0.1555462200642864,204.15615106085158,1.7228690254262529,9269.408093882135,1.9258634781919786
5568,160,4,3,0.1,3,8,1,0.14995788988515035,143.71829997540382,0.45068193477437996,568.2496398932071,3.9500517176661716
5569,160,4,3,0.1,3,8,5,0.0657271976032488,182.16350191957818,1.1552664438968714,4651.031559626001,4.623212248448572
5570,160,4,3,0.1,3,8,10,0.17288745123209184,226.52590497675692,1.321986193120384,6552.051698133765,3.8907170682208982
